0,-0.89614349603653,0,0
0.005,-0.89614349603653,-0.89614349603653,0.046000000089407
0.01,-0.89614349603653,-0.89614349603653,0.046000000089407
0.015,-0.89614349603653,-0.89614349603653,0.0457612760365009
0.02,-0.89614349603653,-0.89614349603653,0.0453213006258011
0.025,-0.89614349603653,-0.89614349603653,0.044777300208807
0.03,-0.89614349603653,-0.89614349603653,0.0442475117743015
0.035,-0.89614349603653,-0.89614349603653,0.0438033789396286
0.04,-0.89614349603653,-0.89614349603653,0.0434661060571671
0.045,-0.89614349603653,-0.89614349603653,0.043237529695034
0.05,-0.89614349603653,-0.89614349603653,0.0431189388036728
0.055,-0.89614349603653,-0.89614349603653,0.0431104749441147
0.06,-0.89614349603653,-0.89614349603653,0.0432086922228336
0.065,-0.89614349603653,-0.89614349603653,0.0434127599000931
0.07,-0.89614349603653,-0.89614349603653,0.0437278412282467
0.075,-0.89614349603653,-0.89614349603653,0.0441595390439034
0.08,-0.89614349603653,-0.89614349603653,0.0447096116840839
0.085,-0.89614349603653,-0.89614349603653,0.0453774221241474
0.09,-0.89614349603653,-0.89614349603653,0.0461624711751938
0.095,-0.89614349603653,-0.89614349603653,0.0470617562532425
0.1,-0.89614349603653,-0.89614349603653,0.0480705983936787
0.105,-0.89614349603653,-0.89614349603653,0.0491872765123844
0.11,-0.89614349603653,-0.89614349603653,0.0504123233258724
0.115,-0.89614349603653,-0.89614349603653,0.0517474673688412
0.12,-0.89614349603653,-0.89614349603653,0.0531942993402481
0.125,-0.89614349603653,-0.89614349603653,0.0547524355351925
0.13,-0.89614349603653,-0.89614349603653,0.0564201176166534
0.135,-0.89614349603653,-0.89614349603653,0.0581952445209026
0.14,-0.89614349603653,-0.89614349603653,0.0600784160196781
0.145,-0.89614349603653,-0.89614349603653,0.062070045620203
0.15,-0.89614349603653,-0.89614349603653,0.0641671121120453
0.155,-0.89614349603653,-0.89614349603653,0.0663694813847542
0.16,-0.89614349603653,-0.89614349603653,0.0686802715063095
0.165,-0.89614349603653,-0.89614349603653,0.0711004063487053
0.17,-0.89614349603653,-0.89614349603653,0.0736306011676788
0.175,-0.89614349603653,-0.89614349603653,0.0762726366519928
0.18,-0.89614349603653,-0.89614349603653,0.0790266320109367
0.185,-0.89614349603653,-0.89614349603653,0.0818916708230972
0.19,-0.89614349603653,-0.89614349603653,0.0848659425973892
0.195,-0.89614349603653,-0.89614349603653,0.0879472494125366
0.2,-0.89614349603653,-0.89614349603653,0.0911351516842842
0.205,-0.89614349603653,-0.89614349603653,0.0944313481450081
0.21,-0.89614349603653,-0.89614349603653,0.0978389009833336
0.215,-0.89614349603653,-0.89614349603653,0.101359166204929
0.22,-0.89614349603653,-0.89614349603653,0.104990877211094
0.225,-0.89614349603653,-0.89614349603653,0.108732365071774
0.23,-0.89614349603653,-0.89614349603653,0.112581670284271
0.235,-0.89614349603653,-0.89614349603653,0.116537272930145
0.24,-0.89614349603653,-0.89614349603653,0.120599485933781
0.245,-0.89614349603653,-0.89614349603653,0.12476946413517
0.25,-0.89614349603653,-0.89614349603653,0.129048377275467
0.255,-0.89614349603653,-0.89614349603653,0.133439615368843
0.26,-0.89614349603653,-0.89614349603653,0.137946426868439
0.265,-0.89614349603653,-0.89614349603653,0.142566874623299
0.27,-0.89614349603653,-0.89614349603653,0.147299572825432
0.275,-0.89614349603653,-0.89614349603653,0.152146503329277
0.28,-0.89614349603653,-0.89614349603653,0.157107591629028
0.285,-0.89614349603653,-0.89614349603653,0.162179887294769
0.29,-0.89614349603653,-0.89614349603653,0.167359977960587
0.295,-0.89614349603653,-0.89614349603653,0.172646969556808
0.3,-0.89614349603653,-0.89614349603653,0.178042352199554
0.305,-0.89614349603653,-0.89614349603653,0.183547213673592
0.31,-0.89614349603653,-0.89614349603653,0.189160957932472
0.315,-0.89614349603653,-0.89614349603653,0.194882810115814
0.32,-0.89614349603653,-0.89614349603653,0.200712651014328
0.325,-0.89614349603653,-0.89614349603653,0.206651777029037
0.33,-0.89614349603653,-0.89614349603653,0.212702482938766
0.335,-0.89614349603653,-0.89614349603653,0.218866795301437
0.34,-0.89614349603653,-0.89614349603653,0.22514583170414
0.345,-0.89614349603653,-0.89614349603653,0.2315404266119
0.35,-0.89614349603653,-0.89614349603653,0.238049611449242
0.355,-0.89614349603653,-0.89614349603653,0.244669452309608
0.36,-0.89614349603653,-0.89614349603653,0.251397669315338
0.365,-0.89614349603653,-0.89614349603653,0.258236348628998
0.37,-0.89614349603653,-0.89614349603653,0.265188366174698
0.375,-0.89614349603653,-0.89614349603653,0.272253304719925
0.38,-0.89614349603653,-0.89614349603653,0.279428839683533
